representation,candidate,seed,dose,dose_role,source_domain,target_domain,probe_contract,source_oof_primary_reference,transfer_degradation_source_minus_target,probe_selection_parameter,formal_hypothesis_status,evidence_level,target_id,semantic_family,target_kind,n_rows,n_log_clusters,uncertainty_contract,primary_metric,primary_point_estimate,ci95_lower,ci95_upper,mae,nrmse_sd,spearman,calibration_slope,auroc,macro_f1,class_support
A_seed3408,A,3408,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9910872573379136,0.07661357312738726,0.1,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9144736842105263,0.859364983974359,0.9533333333333334,nan,nan,nan,nan,0.9671052631578947,0.643713600548133,class_0=4; class_1=76
A_seed3408,A,3408,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9294576575475852,0.011875102982232488,0.1,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9175825545653528,0.8623610685860613,0.9530639546416301,4.572216987696896,0.28708438730562696,0.943493872339546,0.9356396527785203,nan,nan,NOT_APPLICABLE
A_seed3408,A,3408,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.95991946293615,0.08666502200325976,0.1,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8732544409328903,0.8349106838912613,0.911158561097729,2.40608181963655,0.35601342540290487,0.9496047716714263,1.2441070111955894,nan,nan,NOT_APPLICABLE
A_seed3408,A,3408,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.93104928616859,0.18209950438356304,1.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.7489497817850269,0.4535108266719627,0.889890396612965,1.5233170069599546,0.5010491175673031,0.8409782635756603,0.8826653340392625,nan,nan,NOT_APPLICABLE
A_seed3409,A,3409,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9330512119600323,4.787038941751288,0.1,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-3.853987729791256,-6.331093688641094,-2.1235468001478837,1.3518767092354094,2.203176735940913,0.6892170651664323,0.29914556274641996,nan,nan,NOT_APPLICABLE
A_seed3409,A,3409,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.8831926489805876,4.881910995076161,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-3.9987183460955738,-6.628014675490282,-2.6275629150863677,4.2790268801832285,2.235781372606806,0.42381622128457574,0.7157878027779624,nan,nan,NOT_APPLICABLE
A_seed3409,A,3409,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.7797745537014693,8.455338945263264,0.1,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-7.675564391561796,-14.91666131624434,-4.539630165028539,0.3207906457689902,2.945431104534919,0.16228316924519456,0.01525818336775911,nan,nan,NOT_APPLICABLE
A_seed3409,A,3409,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9185202012187836,42.48879374540581,1.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-41.570273544187025,-82.46073125419568,-23.094894893168345,0.03176860504718382,6.5245899138709875,-0.20968120018752934,-0.022451312452033655,nan,nan,NOT_APPLICABLE
A_seed3409,A,3409,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.8692956229490172,35.50800656844568,10.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-34.63871094549666,-64.36047663009026,-20.325965999706025,0.28046063961013906,5.9698166592866695,-0.1979840600093765,-0.005255246324953993,nan,nan,NOT_APPLICABLE
A_seed3409,A,3409,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9887239622106294,0.021618699052734724,100.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9671052631578947,0.9294871794871795,0.9928571428571429,nan,nan,nan,nan,0.9967105263157895,0.7906855049712193,class_0=4; class_1=76
A_seed3409,A,3409,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9221272602522649,-0.014926255558877277,1.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9370535158111422,0.9052959044061837,0.9615758262667111,3.972093651856934,0.2508913792637322,0.9503535379927237,1.0219893046883644,nan,nan,NOT_APPLICABLE
A_seed3409,A,3409,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9522318553440059,0.15793327947801683,1.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.7942985758659891,0.7404156561714581,0.8464598924786669,2.981465002049069,0.45354318882991834,0.945957555074138,1.377797116421206,nan,nan,NOT_APPLICABLE
A_seed3409,A,3409,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9254579440551862,0.04070942989433546,1.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8847485141608508,0.7937607836019973,0.9277532241761823,1.3149490192201174,0.3394870923012379,0.8054566919463663,0.9567390721892801,nan,nan,NOT_APPLICABLE
B_seed3407,B,3407,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.988726412235566,1.7613835263677782,0.0001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.7726571141322123,-1.3784413484391014,-0.37407503380093216,1.003378198404898,1.331411699712832,0.8118143459915613,0.45833627173939595,nan,nan,NOT_APPLICABLE
B_seed3407,B,3407,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.779711059769675,5.08817145232087,0.0001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-4.308460392551194,-7.4843281327001545,-2.645552354668215,4.242682090344305,2.3040096337800318,0.2506563525550868,0.22806132915002764,nan,nan,NOT_APPLICABLE
B_seed3407,B,3407,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.6549984506890302,108.60883171665641,0.0001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-107.95383326596738,-211.5088618293842,-59.57426555274468,1.14325890744388,10.438095289178355,-0.33959212376933895,-0.022826137269407624,nan,nan,NOT_APPLICABLE
B_seed3407,B,3407,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9144113641093057,12.562227334478084,10.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-11.647815970368779,-23.04734544359817,-6.585015193326769,0.018398530986699697,3.5563768037665495,0.06272855133614628,0.029781633223427362,nan,nan,NOT_APPLICABLE
B_seed3407,B,3407,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.8136772381474595,20.189035657673728,0.001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-19.37535841952627,-35.292479901240576,-11.771424501156488,0.2113144505629249,4.5139072231855035,0.024847632442569153,0.006456554629742476,nan,nan,NOT_APPLICABLE
B_seed3407,B,3407,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9916911607391723,0.024585897581277605,0.1,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9671052631578947,0.9285499139414802,0.9930555555555556,nan,nan,nan,nan,1.0,0.7906855049712193,class_0=4; class_1=76
B_seed3407,B,3407,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9371129114239463,0.0016174145625206249,0.001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9354954968614256,0.8969497266940146,0.9647344528058986,3.559309036148534,0.2539773673746823,0.9521892231675179,1.04614296318902,nan,nan,NOT_APPLICABLE
B_seed3407,B,3407,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9629940117289753,0.2430963944480471,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.7198976172809282,0.6512533220976279,0.7893457097776738,3.345868588820468,0.5292469959471399,0.9498946166990252,1.486688441124072,nan,nan,NOT_APPLICABLE
B_seed3407,B,3407,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.947799105288763,0.08020517267119032,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8675939326175727,0.7196085277261313,0.932982140299816,1.2158632170662425,0.3638764452151683,0.7711079388110947,0.9100583844501738,nan,nan,NOT_APPLICABLE
B_seed3408,B,3408,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9862556927470378,1.9092518201476745,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.9229961274006366,-1.7999049344930322,-0.3506998724275658,0.917726561869374,1.3867213589617189,0.6984528832630098,0.49616929190953635,nan,nan,NOT_APPLICABLE
B_seed3408,B,3408,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.8933070007500663,0.5596425399437546,0.001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.33366446080631174,-0.06817902853242068,0.5451488571121982,1.415071703293735,0.816293782405384,0.7122597280825129,0.7771455457166169,nan,nan,NOT_APPLICABLE
B_seed3408,B,3408,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.6197034729398466,177.87377419702838,0.1,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-177.25407072408854,-338.2141930549581,-111.40642948967628,1.7412261847494725,13.351182371763503,0.5783638068448195,0.1064043661306808,nan,nan,NOT_APPLICABLE
B_seed3408,B,3408,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.8961048763514704,3388.3691398178003,10.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-3387.473034941449,-7473.202978222067,-1538.0009081086375,0.21093417473516185,58.210592119832015,-0.08204406938584155,-0.001238072619922397,nan,nan,NOT_APPLICABLE
B_seed3408,B,3408,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.7821898436472482,214.38610804717126,0.1,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-213.60391820352402,-471.40637184928255,-94.79414896218097,0.5203169374532146,14.649365795266498,-0.19699953117674637,-0.00730920537001884,nan,nan,NOT_APPLICABLE
B_seed3408,B,3408,dose25,ALL_DOSE_DESCRIPTIVE,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9900126944898615,0.06896006291091417,1000.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9210526315789473,0.868421052631579,0.9589069166853806,nan,nan,nan,nan,0.9967105263157895,0.6571428571428571,class_0=4; class_1=76
